WID	ATCCode	Name	Synonym
1132431	N02BA04	Salicyclic acid	Phenol-2-carboxylic acid
1132431	N02BA04	Salicyclic acid	Salicylate
1132431	N02BA04	Salicyclic acid	Salicylic acid
1132647	A08AA03	Diethylpropion	alpha-Benzoyltriethylamine
1132647	A08AA03	Diethylpropion	alpha-Diethylaminopropiophenone
1132647	A08AA03	Diethylpropion	Amfepramone
1132647	A08AA03	Diethylpropion	Amfepramone HCL
1132647	A08AA03	Diethylpropion	Amfepramone Hydrochloride
1132647	A08AA03	Diethylpropion	Amfepramonum [INN-Latin]
1132647	A08AA03	Diethylpropion	Amphepramonum hydrochloride
1132647	A08AA03	Diethylpropion	Anfepramona [INN-Spanish]
1132647	A08AA03	Diethylpropion	DEA No. 1610
1132647	A08AA03	Diethylpropion	Diethylcathinone
1132647	A08AA03	Diethylpropion	Diethylpropion HCL
1132647	A08AA03	Diethylpropion	Diethylpropion Hydrochloride
1132647	A08AA03	Diethylpropion	Diethylpropione
1132647	A08AA03	Diethylpropion	Diethylpropione hydrochloride
1132825	R03AC12	Salmeterol	Salmeterolum [Latin]
1132946	M01AG04	Meclofenamic acid	Acide meclofenamique [INN-French]
1132946	M01AG04	Meclofenamic acid	Acido meclofenamico [INN-Spanish]
1132946	M01AG04	Meclofenamic acid	Acidum meclofenamicum [INN-Latin]
1132946	M01AG04	Meclofenamic acid	Meclofenamate
1132946	M01AG04	Meclofenamic acid	Meclomen (free acid)
1132946	M01AG04	Meclofenamic acid	Meclophenamic acid
1132946	M02AA18	Meclofenamic acid	Acide meclofenamique [INN-French]
1132946	M02AA18	Meclofenamic acid	Acido meclofenamico [INN-Spanish]
1132946	M02AA18	Meclofenamic acid	Acidum meclofenamicum [INN-Latin]
1132946	M02AA18	Meclofenamic acid	Meclofenamate
1132946	M02AA18	Meclofenamic acid	Meclomen (free acid)
1132946	M02AA18	Meclofenamic acid	Meclophenamic acid
1133057	A03AB07	Methantheline	Banthine Bromide
1133057	A03AB07	Methantheline	Methantheline Bromide
1133057	A03AB07	Methantheline	Methanthelinium
1133057	A03AB07	Methantheline	Methanthelinium Bromide
1133057	A03AB07	Methantheline	Methanthelinum
1133057	A03AB07	Methantheline	Methanthine Bromide
1133057	A03AB07	Methantheline	MTB 51
1133235	J05AF03	Zalcitabine	DDC
1133235	J05AF03	Zalcitabine	DDCYD
1133235	J05AF03	Zalcitabine	Dideoxycytidine
1133342	S01EB04	Demecarium	Demecarium bromide
1133390	A01AD05	Acetylsalicylic acid	2-Acetoxybenzenecarboxylic acid
1133390	A01AD05	Acetylsalicylic acid	2-Acetoxybenzoic acid
1133390	A01AD05	Acetylsalicylic acid	2-Carboxyphenyl acetate
1133390	A01AD05	Acetylsalicylic acid	A.S.A.
1133390	A01AD05	Acetylsalicylic acid	Acetilsalicilico
1133390	A01AD05	Acetylsalicylic acid	Acetilum acidulatum
1133390	A01AD05	Acetylsalicylic acid	Acetosalic acid
1133390	A01AD05	Acetylsalicylic acid	Acetoxybenzoic acid
1133390	A01AD05	Acetylsalicylic acid	Acetylsalicylate
1133390	A01AD05	Acetylsalicylic acid	Acetylsalicylsaure (GERMAN)
1133390	A01AD05	Acetylsalicylic acid	Acetysalicylic acid
1133390	A01AD05	Acetylsalicylic acid	Acide acetylsalicylique (FRENCH)
1133390	A01AD05	Acetylsalicylic acid	Acido acetilsalicilico
1133390	A01AD05	Acetylsalicylic acid	Acido O-acetil-benzoico
1133390	A01AD05	Acetylsalicylic acid	Acidum acetylsalicylicum
1133390	A01AD05	Acetylsalicylic acid	ASA
1133390	A01AD05	Acetylsalicylic acid	Kyselina 2-acetoxybenzoova
1133390	A01AD05	Acetylsalicylic acid	Kyselina acetylsalicylova
1133390	A01AD05	Acetylsalicylic acid	O-accetylsalicylic acid
1133390	A01AD05	Acetylsalicylic acid	o-Acetoxybenzoic acid
1133390	A01AD05	Acetylsalicylic acid	O-Acetylsalicylic acid
1133390	A01AD05	Acetylsalicylic acid	o-Carboxyphenyl acetate
1133390	A01AD05	Acetylsalicylic acid	Salicylic acid acetate
1133390	A01AD05	Acetylsalicylic acid	Salicylic acid, acetate
1133390	B01AC06	Acetylsalicylic acid	2-Acetoxybenzenecarboxylic acid
1133390	B01AC06	Acetylsalicylic acid	2-Acetoxybenzoic acid
1133390	B01AC06	Acetylsalicylic acid	2-Carboxyphenyl acetate
1133390	B01AC06	Acetylsalicylic acid	A.S.A.
1133390	B01AC06	Acetylsalicylic acid	Acetilsalicilico
1133390	B01AC06	Acetylsalicylic acid	Acetilum acidulatum
1133390	B01AC06	Acetylsalicylic acid	Acetosalic acid
1133390	B01AC06	Acetylsalicylic acid	Acetoxybenzoic acid
1133390	B01AC06	Acetylsalicylic acid	Acetylsalicylate
1133390	B01AC06	Acetylsalicylic acid	Acetylsalicylsaure (GERMAN)
1133390	B01AC06	Acetylsalicylic acid	Acetysalicylic acid
1133390	B01AC06	Acetylsalicylic acid	Acide acetylsalicylique (FRENCH)
1133390	B01AC06	Acetylsalicylic acid	Acido acetilsalicilico
1133390	B01AC06	Acetylsalicylic acid	Acido O-acetil-benzoico
1133390	B01AC06	Acetylsalicylic acid	Acidum acetylsalicylicum
1133390	B01AC06	Acetylsalicylic acid	ASA
1133390	B01AC06	Acetylsalicylic acid	Kyselina 2-acetoxybenzoova
1133390	B01AC06	Acetylsalicylic acid	Kyselina acetylsalicylova
1133390	B01AC06	Acetylsalicylic acid	O-accetylsalicylic acid
1133390	B01AC06	Acetylsalicylic acid	o-Acetoxybenzoic acid
1133390	B01AC06	Acetylsalicylic acid	O-Acetylsalicylic acid
1133390	B01AC06	Acetylsalicylic acid	o-Carboxyphenyl acetate
1133390	B01AC06	Acetylsalicylic acid	Salicylic acid acetate
1133390	B01AC06	Acetylsalicylic acid	Salicylic acid, acetate
1133390	N02BA01	Acetylsalicylic acid	2-Acetoxybenzenecarboxylic acid
1133390	N02BA01	Acetylsalicylic acid	2-Acetoxybenzoic acid
1133390	N02BA01	Acetylsalicylic acid	2-Carboxyphenyl acetate
1133390	N02BA01	Acetylsalicylic acid	A.S.A.
1133390	N02BA01	Acetylsalicylic acid	Acetilsalicilico
1133390	N02BA01	Acetylsalicylic acid	Acetilum acidulatum
1133390	N02BA01	Acetylsalicylic acid	Acetosalic acid
1133390	N02BA01	Acetylsalicylic acid	Acetoxybenzoic acid
1133390	N02BA01	Acetylsalicylic acid	Acetylsalicylate
1133390	N02BA01	Acetylsalicylic acid	Acetylsalicylsaure (GERMAN)
1133390	N02BA01	Acetylsalicylic acid	Acetysalicylic acid
1133390	N02BA01	Acetylsalicylic acid	Acide acetylsalicylique (FRENCH)
1133390	N02BA01	Acetylsalicylic acid	Acido acetilsalicilico
1133390	N02BA01	Acetylsalicylic acid	Acido O-acetil-benzoico
1133390	N02BA01	Acetylsalicylic acid	Acidum acetylsalicylicum
1133390	N02BA01	Acetylsalicylic acid	ASA
1133390	N02BA01	Acetylsalicylic acid	Kyselina 2-acetoxybenzoova
1133390	N02BA01	Acetylsalicylic acid	Kyselina acetylsalicylova
1133390	N02BA01	Acetylsalicylic acid	O-accetylsalicylic acid
1133390	N02BA01	Acetylsalicylic acid	o-Acetoxybenzoic acid
1133390	N02BA01	Acetylsalicylic acid	O-Acetylsalicylic acid
1133390	N02BA01	Acetylsalicylic acid	o-Carboxyphenyl acetate
1133390	N02BA01	Acetylsalicylic acid	Salicylic acid acetate
1133390	N02BA01	Acetylsalicylic acid	Salicylic acid, acetate
1133695	B01AA04	Phenprocoumon	Fenprocumone [DCIT]
1133695	B01AA04	Phenprocoumon	Phenprocoumarol
1133695	B01AA04	Phenprocoumon	Phenprocoumarole
1133695	B01AA04	Phenprocoumon	Phenprocoumone
1133695	B01AA04	Phenprocoumon	Phenprocumone
1133761	L02BA03	Fulvestrant	ICI 182,780
1133998	R06AX26	Fexofenadine	Carboxyterfenadine
1133998	R06AX26	Fexofenadine	Fexofenadine hydrochloride
1133998	R06AX26	Fexofenadine	Fexofendine
1133998	R06AX26	Fexofenadine	Terfenadine acid metabolite
1133998	R06AX26	Fexofenadine	Terfenadine carboxylate
1133998	R06AX26	Fexofenadine	Terfenadine-COOH
1134164	J04AC01	Isoniazid	HIA
1134164	J04AC01	Isoniazid	Hydrazid
1134164	J04AC01	Isoniazid	Hydrazide
1134164	J04AC01	Isoniazid	INH
1134164	J04AC01	Isoniazid	Isohydrazide
1134164	J04AC01	Isoniazid	Isonicotinhydrazid
1134164	J04AC01	Isoniazid	Isonicotinic acid hydrazide
1134164	J04AC01	Isoniazid	Isonicotinic hydrazide
1134164	J04AC01	Isoniazid	Isonicotinohydrazide
1134164	J04AC01	Isoniazid	Isonicotinoyl hydrazide
1134164	J04AC01	Isoniazid	Isonicotinyl hydrazide
1134164	J04AC01	Isoniazid	Isonicotinyl hydrazine
1134164	J04AC01	Isoniazid	Isonicotinylhydrazine
1134670	N02CC04	Rizatriptan	MK 462 Free Base
1134670	N02CC04	Rizatriptan	Risatriptan
1134670	N02CC04	Rizatriptan	Rizatriptan benzoat
1134670	N02CC04	Rizatriptan	Rizatriptan benzoate
1134851	J01GB07	Netilmicin	1-N-Ethylsisomicin
1134851	J01GB07	Netilmicin	Netilmycin
1134851	S01AA23	Netilmicin	1-N-Ethylsisomicin
1134851	S01AA23	Netilmicin	Netilmycin
1134934	R05DA03	Hydrocodone	Dihydrocodeinone
1134934	R05DA03	Hydrocodone	Hidrocodona [INN-Spanish]
1134934	R05DA03	Hydrocodone	Hydrocodon
1134934	R05DA03	Hydrocodone	Hydrocodonum [INN-Latin]
1134934	R05DA03	Hydrocodone	Hydrocone
1134934	R05DA03	Hydrocodone	Hydroconum
1134934	R05DA03	Hydrocodone	Idrocodone [Dcit]
1135179	G03AA11	Norgestimate	Dexnorgestrel Acetime
1135179	G03AA11	Norgestimate	Norgestimato [INN-Spanish]
1135179	G03AA11	Norgestimate	Norgestimatum [INN-Latin]
1135281	L01XA02	Carboplatin	CBDCA
1135281	L01XA02	Carboplatin	cis-Diammine(1,1-cyclobutanedicarboxylato)platinum(II)
1135439	D07AA01	Methylprednisolone	6alpha-Methylprednisolone
1135439	D07AA01	Methylprednisolone	Methyleneprednisolone
1135439	D07AA01	Methylprednisolone	Methylprednisolon
1135439	D07AA01	Methylprednisolone	Methylprednisolonum [INN-Latin]
1135439	D07AA01	Methylprednisolone	Metilprednisolona [INN-Spanish]
1135439	D07AA01	Methylprednisolone	Metilprednisolone [Dcit]
1135439	D07AC14	Methylprednisolone	6alpha-Methylprednisolone
1135439	D07AC14	Methylprednisolone	Methyleneprednisolone
1135439	D07AC14	Methylprednisolone	Methylprednisolon
1135439	D07AC14	Methylprednisolone	Methylprednisolonum [INN-Latin]
1135439	D07AC14	Methylprednisolone	Metilprednisolona [INN-Spanish]
1135439	D07AC14	Methylprednisolone	Metilprednisolone [Dcit]
1135439	D10AA02	Methylprednisolone	6alpha-Methylprednisolone
1135439	D10AA02	Methylprednisolone	Methyleneprednisolone
1135439	D10AA02	Methylprednisolone	Methylprednisolon
1135439	D10AA02	Methylprednisolone	Methylprednisolonum [INN-Latin]
1135439	D10AA02	Methylprednisolone	Metilprednisolona [INN-Spanish]
1135439	D10AA02	Methylprednisolone	Metilprednisolone [Dcit]
1135439	H02AB04	Methylprednisolone	6alpha-Methylprednisolone
1135439	H02AB04	Methylprednisolone	Methyleneprednisolone
1135439	H02AB04	Methylprednisolone	Methylprednisolon
1135439	H02AB04	Methylprednisolone	Methylprednisolonum [INN-Latin]
1135439	H02AB04	Methylprednisolone	Metilprednisolona [INN-Spanish]
1135439	H02AB04	Methylprednisolone	Metilprednisolone [Dcit]
1135676	C07AA03	Pindolol	Betapindol
1135676	C07AA03	Pindolol	Prinodolol
1135676	C07AA14	Pindolol	Betapindol
1135676	C07AA14	Pindolol	Prinodolol
1135676	C07AA17	Pindolol	Betapindol
1135676	C07AA17	Pindolol	Prinodolol
1135867	N01BB03	Mepivacaine	DL-Mepivacaine
1135867	N01BB03	Mepivacaine	Mepivacaina [INN-Spanish]
1135867	N01BB03	Mepivacaine	Mepivacaine HCL
1135867	N01BB03	Mepivacaine	mepivacaine hydrochloride
1135867	N01BB03	Mepivacaine	Mepivacainum [INN-Latin]
1135867	N01BB03	Mepivacaine	Mepivicaine
1135867	N01BB03	Mepivacaine	S-Ropivacaine Mesylate
1135989	N05CF03	Zaleplon	DEA No. 2781
1136187	S01EA03	Apraclonidine	Apraclonidina [INN-Spanish]
1136187	S01EA03	Apraclonidine	Apraclonidine Hydrochloride
1136187	S01EA03	Apraclonidine	Apraclonidinum [INN-Latin]
1136187	S01EA03	Apraclonidine	P-Aminoclonidine Hydrochloride
1136299	C09CA07	Telmisartan	BIBR 277
1136299	C09CA07	Telmisartan	BIBR 277SE
1136446	R06AX27	Desloratadine	Descarboethoxyloratadine
1136446	R06AX27	Desloratadine	Descarboethoxyoratidine
1136446	R06AX27	Desloratadine	Desloratidine
1136564	C02AB01	Methyldopa	Alpha medopa
1136564	C02AB01	Methyldopa	Alphamethyldopa
1136564	C02AB01	Methyldopa	AMD
1136564	C02AB01	Methyldopa	L-Methyl Dopa
1136564	C02AB01	Methyldopa	α
1136564	C02AB01	Methyldopa	-methyl-L-dopa
1136564	C02AB02	Methyldopa	Alpha medopa
1136564	C02AB02	Methyldopa	Alphamethyldopa
1136564	C02AB02	Methyldopa	AMD
1136564	C02AB02	Methyldopa	L-Methyl Dopa
1136564	C02AB02	Methyldopa	α
1136564	C02AB02	Methyldopa	-methyl-L-dopa
1136778	A03AE01	Alosetron	Alosetron HCl
1136864	L01DA01	Dactinomycin	ActD
1136864	L01DA01	Dactinomycin	Actinomycin C1
1136864	L01DA01	Dactinomycin	Actinomycin D
1136864	L01DA01	Dactinomycin	Dactinomicina [INN-Spanish]
1136864	L01DA01	Dactinomycin	Dactinomycine [INN-French]
1136864	L01DA01	Dactinomycin	Dactinomycinum [INN-Latin]
1136948	D01AE13	Selenium Sulfide	Selenium Disulfide
1136948	D01AE13	Selenium Sulfide	Selenium sulfide red powder
1136948	D01AE13	Selenium Sulfide	Selenium sulphide
1136948	D11AC03	Selenium Sulfide	Selenium Disulfide
1136948	D11AC03	Selenium Sulfide	Selenium sulfide red powder
1136948	D11AC03	Selenium Sulfide	Selenium sulphide
1137058	R01AC03	Azelastine	Azelastina [INN-Spanish]
1137058	R01AC03	Azelastine	Azelastinum [INN-Latin]
1137058	R06AX19	Azelastine	Azelastina [INN-Spanish]
1137058	R06AX19	Azelastine	Azelastinum [INN-Latin]
1137058	S01GX07	Azelastine	Azelastina [INN-Spanish]
1137058	S01GX07	Azelastine	Azelastinum [INN-Latin]
1137337	V03AB03	Edetic Acid	CaEDTA
1137337	V03AB03	Edetic Acid	Calcium Disodium Edetate (JAN)
1137337	V03AB03	Edetic Acid	Calcium Disodium Versenate
1137337	V03AB03	Edetic Acid	Calcium disodium versenate (TN)
1137337	V03AB03	Edetic Acid	Edetate Calcium
1137337	V03AB03	Edetic Acid	Edetate calcium disodium (USP)
1137337	V03AB03	Edetic Acid	EDT
1137337	V03AB03	Edetic Acid	EDTA
1137430	B01AC07	Dipyridamole	Dipiridamol
1137430	B01AC07	Dipyridamole	Dipyridamine
1137430	B01AC07	Dipyridamole	Dipyridamol
1137430	B01AC07	Dipyridamole	Dipyudamine
1137430	B01AC07	Dipyridamole	Dypyridamol
1137430	B01AC07	Dipyridamole	Usaf Ge-12
1137430	C01DX20	Dipyridamole	Dipiridamol
1137430	C01DX20	Dipyridamole	Dipyridamine
1137430	C01DX20	Dipyridamole	Dipyridamol
1137430	C01DX20	Dipyridamole	Dipyudamine
1137430	C01DX20	Dipyridamole	Dypyridamol
1137430	C01DX20	Dipyridamole	Usaf Ge-12
1137926	G03CA01	Ethinyl Estradiol	17 alpha-Ethinylestradiol
1137926	G03CA01	Ethinyl Estradiol	17 alpha-Ethynylestradiol
1137926	G03CA01	Ethinyl Estradiol	17 alpha-Ethynyloestradiol
1137926	G03CA01	Ethinyl Estradiol	17-ethinyl-3,17-estradiol
1137926	G03CA01	Ethinyl Estradiol	17-ethinyl-3,17-oestradiol
1137926	G03CA01	Ethinyl Estradiol	17-ethinylestradiol
1137926	G03CA01	Ethinyl Estradiol	17alpha-Ethinyl estradiol
1137926	G03CA01	Ethinyl Estradiol	17
1137926	G03CA01	Ethinyl Estradiol	α
1137926	G03CA01	Ethinyl Estradiol	-ethynylestradiol
1137926	G03CA01	Ethinyl Estradiol	Ethinyl-Oestranol
1137926	G03CA01	Ethinyl Estradiol	Ethinylestradiol
1137926	G03CA01	Ethinyl Estradiol	Ethinylestradiolum [INN-Latin]
1137926	G03CA01	Ethinyl Estradiol	Ethinylestriol
1137926	G03CA01	Ethinyl Estradiol	Ethinyloestradiol
1137926	G03CA01	Ethinyl Estradiol	Ethynyl estradiol
1137926	G03CA01	Ethinyl Estradiol	Ethynylestradiol
1137926	G03CA01	Ethinyl Estradiol	Ethynyloestradiol
1137926	G03CA01	Ethinyl Estradiol	Etinilestradiol [INN-Spanish]
1138187	J01MA07	Lomefloxacin	LFLX
1138187	J01MA07	Lomefloxacin	lomefloxacin hydrochloride
1138187	J01MA07	Lomefloxacin	Lomefloxacine [French]
1138187	J01MA07	Lomefloxacin	Lomefloxacino [Spanish]
1138187	J01MA07	Lomefloxacin	Lomefloxacinum [Latin]
1138187	S01AE04	Lomefloxacin	LFLX
1138187	S01AE04	Lomefloxacin	lomefloxacin hydrochloride
1138187	S01AE04	Lomefloxacin	Lomefloxacine [French]
1138187	S01AE04	Lomefloxacin	Lomefloxacino [Spanish]
1138187	S01AE04	Lomefloxacin	Lomefloxacinum [Latin]
1138283	S01FA04	Cyclopentolate	Ciclopentolato [INN-Spanish]
1138283	S01FA04	Cyclopentolate	Cyclopentoiate
1138283	S01FA04	Cyclopentolate	Cyclopentolate HCL
1138283	S01FA04	Cyclopentolate	Cyclopentolatum [INN-Latin]
1138283	S01FA04	Cyclopentolate	Cyclopentylate
1138283	S01FA04	Cyclopentolate	Diopentolate
1138489	S01EB05	Physostigmine	Erserine
1138489	S01EB05	Physostigmine	Eserine
1138489	S01EB05	Physostigmine	Eserine Sulfate
1138489	S01EB05	Physostigmine	Eserolein, Methylcarbamate
1138489	V03AB19	Physostigmine	Erserine
1138489	V03AB19	Physostigmine	Eserine
1138489	V03AB19	Physostigmine	Eserine Sulfate
1138489	V03AB19	Physostigmine	Eserolein, Methylcarbamate
1138654	R03AC13	Formoterol	Formoterol fumarate
1138654	R03AC13	Formoterol	Formoterolum [INN-Latin]
1138780	A14AB01	Nandrolone phenpropionate	19NTPP
1138780	A14AB01	Nandrolone phenpropionate	Nadrolone phenylpropionate
1138780	A14AB01	Nandrolone phenpropionate	Nandrolin
1138780	A14AB01	Nandrolone phenpropionate	Nandrolon phenylpropionate
1138780	A14AB01	Nandrolone phenpropionate	Nandrolone phenylpionate
1138780	A14AB01	Nandrolone phenpropionate	Nandrolone phenylpropionate
1138780	A14AB01	Nandrolone phenpropionate	Norandrolone phenyl propionate
1138780	A14AB01	Nandrolone phenpropionate	Norandrostenolone phenylpropionate
1138780	A14AB01	Nandrolone phenpropionate	Nortestosterone phenylpropionate
1138780	A14AB01	Nandrolone phenpropionate	NTPP
1138780	A14AB01	Nandrolone phenpropionate	Testosterone phenylpropionate
1138780	S01XA11	Nandrolone phenpropionate	19NTPP
1138780	S01XA11	Nandrolone phenpropionate	Nadrolone phenylpropionate
1138780	S01XA11	Nandrolone phenpropionate	Nandrolin
1138780	S01XA11	Nandrolone phenpropionate	Nandrolon phenylpropionate
1138780	S01XA11	Nandrolone phenpropionate	Nandrolone phenylpionate
1138780	S01XA11	Nandrolone phenpropionate	Nandrolone phenylpropionate
1138780	S01XA11	Nandrolone phenpropionate	Norandrolone phenyl propionate
1138780	S01XA11	Nandrolone phenpropionate	Norandrostenolone phenylpropionate
1138780	S01XA11	Nandrolone phenpropionate	Nortestosterone phenylpropionate
1138780	S01XA11	Nandrolone phenpropionate	NTPP
1138780	S01XA11	Nandrolone phenpropionate	Testosterone phenylpropionate
1138875	R06AA02	Dimenhydrinate	Diphenhydrinate
1139022	A03AB02	Glycopyrrolate	Glycopyrronium bromide
1139155	L01BC01	Cytarabine	Ara-C
1139155	L01BC01	Cytarabine	Arabinocytidine
1139155	L01BC01	Cytarabine	Arabinofuranosylcytosine
1139155	L01BC01	Cytarabine	Arabinosylcytosine
1139155	L01BC01	Cytarabine	AraC
1139155	L01BC01	Cytarabine	Aracytidine
1139155	L01BC01	Cytarabine	Aracytin
1139155	L01BC01	Cytarabine	Aracytine
1139155	L01BC01	Cytarabine	beta-Arabinosylcytosine
1139155	L01BC01	Cytarabine	Beta-cytosine arabinoside
1139155	L01BC01	Cytarabine	beta-D-Arabinosylcytosine
1139155	L01BC01	Cytarabine	Citarabina [INN-Spanish]
1139155	L01BC01	Cytarabine	Cytarabin
1139155	L01BC01	Cytarabine	Cytarabina
1139155	L01BC01	Cytarabine	cytarabine liposome injection
1139155	L01BC01	Cytarabine	Cytarabinoside
1139155	L01BC01	Cytarabine	Cytarabinum [INN-Latin]
1139155	L01BC01	Cytarabine	Cytosine 1-beta-D-arabinofuranoside
1139155	L01BC01	Cytarabine	Cytosine arabinofuranoside
1139155	L01BC01	Cytarabine	Cytosine arabinose
1139155	L01BC01	Cytarabine	Cytosine arabinoside
1139155	L01BC01	Cytarabine	Cytosine beta-D-arabinoside
1139155	L01BC01	Cytarabine	Cytosine-1-beta-D-arabinofuranoside
1139155	L01BC01	Cytarabine	Cytosine-beta-arabinoside
1139155	L01BC01	Cytarabine	Cytosine-beta-D-arabinofuranoside
1139155	L01BC01	Cytarabine	Cytosine, beta-D-arabinoside
1139310	C01CA04	Dopamine	Dopamin
1139310	C01CA04	Dopamine	Dopamine HCl
1139310	C01CA04	Dopamine	Dophamine
1139310	C01CA04	Dopamine	Hydroxytyramin
1139310	C01CA04	Dopamine	Hydroxytyramine
1139310	C01CA04	Dopamine	Oxytyramine
1139489	N06DA03	Rivastigmine	Ena 713 Free Base
1139654	L02BG06	Exemestane	Exemestano [INN-Spanish]
1139654	L02BG06	Exemestane	Exemestanum [INN-Latin]
1139733	M01AE12	Oxaprozin	Oxaprozina [INN-Spanish]
1139733	M01AE12	Oxaprozin	Oxaprozine [INN-French]
1139733	M01AE12	Oxaprozin	Oxaprozinum [INN-Latin]
1139874	L01XD03	Methyl aminolevulinate	5-Aminolevulinic acid methyl ester
1139874	L01XD03	Methyl aminolevulinate	Aminolevulinic acid methyl ester
1139933	L04AX01	Azathioprine	Azathioprin
1139933	L04AX01	Azathioprine	Azatioprin
1139933	L04AX01	Azathioprine	Azothioprine
1140086	A01AB08	Neomycin	Caswell No. 595
1140086	A01AB08	Neomycin	Neomycin B Sulfate
1140086	A01AB08	Neomycin	Neomycin Sulfate
1140086	A01AB08	Neomycin	Neomycin Sulphate
1140086	A01AB08	Neomycin	USAF CB-19
1140086	A07AA01	Neomycin	Caswell No. 595
1140086	A07AA01	Neomycin	Neomycin B Sulfate
1140086	A07AA01	Neomycin	Neomycin Sulfate
1140086	A07AA01	Neomycin	Neomycin Sulphate
1140086	A07AA01	Neomycin	USAF CB-19
1140086	B05CA09	Neomycin	Caswell No. 595
1140086	B05CA09	Neomycin	Neomycin B Sulfate
1140086	B05CA09	Neomycin	Neomycin Sulfate
1140086	B05CA09	Neomycin	Neomycin Sulphate
1140086	B05CA09	Neomycin	USAF CB-19
1140086	D06AX04	Neomycin	Caswell No. 595
1140086	D06AX04	Neomycin	Neomycin B Sulfate
1140086	D06AX04	Neomycin	Neomycin Sulfate
1140086	D06AX04	Neomycin	Neomycin Sulphate
1140086	D06AX04	Neomycin	USAF CB-19
1140086	J01GB05	Neomycin	Caswell No. 595
1140086	J01GB05	Neomycin	Neomycin B Sulfate
1140086	J01GB05	Neomycin	Neomycin Sulfate
1140086	J01GB05	Neomycin	Neomycin Sulphate
1140086	J01GB05	Neomycin	USAF CB-19
1140086	R02AB01	Neomycin	Caswell No. 595
1140086	R02AB01	Neomycin	Neomycin B Sulfate
1140086	R02AB01	Neomycin	Neomycin Sulfate
1140086	R02AB01	Neomycin	Neomycin Sulphate
1140086	R02AB01	Neomycin	USAF CB-19
1140086	S01AA03	Neomycin	Caswell No. 595
1140086	S01AA03	Neomycin	Neomycin B Sulfate
1140086	S01AA03	Neomycin	Neomycin Sulfate
1140086	S01AA03	Neomycin	Neomycin Sulphate
1140086	S01AA03	Neomycin	USAF CB-19
1140086	S02AA07	Neomycin	Caswell No. 595
1140086	S02AA07	Neomycin	Neomycin B Sulfate
1140086	S02AA07	Neomycin	Neomycin Sulfate
1140086	S02AA07	Neomycin	Neomycin Sulphate
1140086	S02AA07	Neomycin	USAF CB-19
1140086	S03AA01	Neomycin	Caswell No. 595
1140086	S03AA01	Neomycin	Neomycin B Sulfate
1140086	S03AA01	Neomycin	Neomycin Sulfate
1140086	S03AA01	Neomycin	Neomycin Sulphate
1140086	S03AA01	Neomycin	USAF CB-19
1140086	D09AA01	Neomycin	Caswell No. 595
1140086	D09AA01	Neomycin	Neomycin B Sulfate
1140086	D09AA01	Neomycin	Neomycin Sulfate
1140086	D09AA01	Neomycin	Neomycin Sulphate
1140086	D09AA01	Neomycin	USAF CB-19
1140086	S01AA07	Neomycin	Caswell No. 595
1140086	S01AA07	Neomycin	Neomycin B Sulfate
1140086	S01AA07	Neomycin	Neomycin Sulfate
1140086	S01AA07	Neomycin	Neomycin Sulphate
1140086	S01AA07	Neomycin	USAF CB-19
1140332	M01CB03	Auranofin	Auroafen
1140388	N03AX12	Gabapentin	Gabapentin GR
1140388	N03AX12	Gabapentin	Gabapentine [INN-French]
1140388	N03AX12	Gabapentin	Gabapentino [INN-Spanish]
1140388	N03AX12	Gabapentin	Gabapentino [Spanish]
1140388	N03AX12	Gabapentin	Gabapentinum [INN-Latin]
1140388	N03AX12	Gabapentin	Gabapetin
1140607	L01DB01	Doxorubicin	Adria
1140607	L01DB01	Doxorubicin	Conventional Doxorubicin
1140607	L01DB01	Doxorubicin	Hydroxydaunomycin Hydrochloride
1140607	L01DB01	Doxorubicin	Hydroxyldaunorubicin Hydrochloride
1140840	N02CC07	Frovatriptan	Frovatriptan succinate
1140956	C03AA03	Hydrochlorothiazide	Dihydrochlorothiazid
1140956	C03AA03	Hydrochlorothiazide	Dihydrochlorothiazide
1140956	C03AA03	Hydrochlorothiazide	Dihydrochlorothiazidum
1140956	C03AA03	Hydrochlorothiazide	Dihydrochlorurit
1140956	C03AA03	Hydrochlorothiazide	Dihydrochlorurite
1140956	C03AA03	Hydrochlorothiazide	Dihydroxychlorothiazidum
1140956	C03AA03	Hydrochlorothiazide	HCTZ
1140956	C03AA03	Hydrochlorothiazide	HCZ
1140956	C03AA03	Hydrochlorothiazide	Hydrochlorothiazid
1140956	C03AA03	Hydrochlorothiazide	Hydrochlorthiazide
1141412	R03CC02	Salbutamol	Albuterol
1141412	R03CC02	Salbutamol	Albuterol Sulfate
1141412	R03CC02	Salbutamol	Albuterol Sulphate
1141412	R03CC02	Salbutamol	Levalbuterol
1141412	R03CC02	Salbutamol	Salbutamol Sulfate
1141412	R03CC02	Salbutamol	Salbutamol Sulphate
